who_id,spatial_type,country_code,region,sex,prevalence,ci_low,ci_high,year
5526198,Country,UKR,Europe,Female,10.68792,5.0184965,18.829653,2003
5526619,Country,AUS,Western Pacific,Male,23.316422,16.889334,30.992296,2017
5527126,Country,GMB,Africa,Male,17.005886,5.6457558,34.41795,2022
5527175,Country,IRL,Europe,Female,33.220295,26.986431,39.645851,2012
5527253,Country,PRT,Europe,Both sexes,49.567997,42.716156,56.453121,2017
5527311,Country,NIC,Americas,Female,36.509106,13.476263,68.464699,2005
5527455,Country,MAR,Eastern Mediterranean,Male,15.825142,5.9389567,29.218716,2002
5527733,Country,COD,Africa,Both sexes,15.023333,5.0605841,29.686604,2019
5528449,Country,MRT,Africa,Male,49.159206,35.054565,63.492428,2003
5528626,Country,BTN,South-East Asia,Both sexes,12.50696,4.9248958,24.281763,2000
5528657,Country,BFA,Africa,Female,17.29715,11.275111,24.471466,2008
5528981,Country,PER,Americas,Male,23.256037,9.5584278,41.470493,2004
5530168,Country,MLT,Europe,Both sexes,54.580158,42.718517,65.749268,2001
5530561,Country,SUR,Americas,Female,40.425198,16.281643,68.041809,2000
5530837,Country,ZMB,Africa,Male,10.38103,5.811944,16.423418,2016
5530975,Country,ISL,Europe,Male,24.61544,8.0019045,49.052681,2018
5532528,Country,ALB,Europe,Female,24.312653,5.5307159,54.08696,2002
5532636,Country,ROU,Europe,Male,22.131044,12.456622,33.365475,2008
5533882,Country,FSM,Western Pacific,Male,36.707268,22.297951,52.351944,2003
5535541,Country,WSM,Western Pacific,Female,25.469219,14.256466,38.799679,2015
5535817,Country,EGY,Eastern Mediterranean,Both sexes,31.208654,20.891123,42.852535,2004
5535876,Country,MLI,Africa,Both sexes,35.381554,22.750162,49.10342,2006
5536737,Country,TCD,Africa,Female,19.420921,4.0181069,46.146214,2020
5538194,Country,FSM,Western Pacific,Both sexes,43.874664,31.02783,56.938435,2001
5538212,Country,PLW,Western Pacific,Female,36.571674,21.998436,52.331764,2017
5538719,Country,MMR,South-East Asia,Both sexes,21.504938,16.880302,26.871563,2006
5539732,Country,MDA,Europe,Both sexes,14.353007,8.3070335,22.218811,2006
5539743,Country,IRN,Eastern Mediterranean,Female,46.349049,39.977314,52.935074,2011
5541616,Country,MDV,South-East Asia,Male,22.042551,10.437099,36.630043,2006
5543620,Country,MNE,Europe,Female,22.976593,5.704463,50.256912,2015
5545587,Country,AND,Europe,Both sexes,32.263737,23.069941,42.40757,2009
5545848,Country,GAB,Africa,Male,20.83774,7.6304994,40.833469,2006
5546164,Country,BIH,Europe,Female,20.737869,9.3379173,36.936905,2011
5546491,Country,NGA,Africa,Female,23.681246,6.3996992,51.166904,2003
5547273,Country,LBN,Eastern Mediterranean,Female,53.082645,39.512634,66.432121,2017
5548122,Country,ALB,Europe,Female,26.86404,5.3890457,60.633766,2021
5549229,Country,ARG,Americas,Male,33.358185,22.502647,44.893761,2007
5549664,Country,PRK,South-East Asia,Male,23.499777,7.1118608,49.632027,2020
5549695,Country,HRV,Europe,Male,11.177376,5.1210103,19.574957,2000
5550362,Country,ITA,Europe,Male,36.66729,27.341021,46.874775,2019
5551033,Country,EST,Europe,Female,12.690668,6.9082632,19.897566,2001
5551139,Country,TCD,Africa,Male,16.619514,4.5676346,37.053852,2021
5552651,Country,DEU,Europe,Male,17.386372,13.178452,22.170071,2007
5552927,Country,LCA,Americas,Female,30.292364,10.552277,56.636314,2002
5553017,Country,TLS,South-East Asia,Female,29.464493,12.96757,50.895977,2017
5553027,Country,SSD,Africa,Female,18.945787,3.4784067,46.035866,2019
5553765,Country,GEO,Europe,Male,14.115615,7.1268282,22.964563,2000
5555432,Country,MHL,Western Pacific,Both sexes,35.93576,23.523588,49.486465,2005
5555773,Country,SVN,Europe,Both sexes,18.643822,13.996445,23.819937,2018
5556588,Country,LBY,Eastern Mediterranean,Both sexes,42.01881,35.155323,48.932831,2015
5556800,Country,NIC,Americas,Male,30.426714,13.337621,54.118229,2013
5557330,Country,SUR,Americas,Both sexes,45.212807,34.526363,56.347691,2016
5559695,Country,MDA,Europe,Female,16.22888,5.575664,32.202156,2003
5559750,Country,SVK,Europe,Female,27.730164,12.452322,48.149467,2003
5563268,Country,PAK,Eastern Mediterranean,Female,39.499802,28.053696,51.125397,2005
5563430,Country,SYC,Africa,Both sexes,22.043676,15.342307,29.77244,2002
5563686,World Bank Income Group,WB_UMI,,Both sexes,23.900677,21.946627,25.923571,2012
5563980,Country,POL,Europe,Female,28.160412,18.499548,38.997257,2006
5566180,Country,MWI,Africa,Both sexes,11.832375,8.1799955,16.509886,2004
5566261,Country,GBR,Europe,Both sexes,31.763756,26.694416,37.137558,2007
5568950,Country,ITA,Europe,Female,44.792892,34.95702,55.120266,2018
5570388,Country,NAM,Africa,Male,29.512177,18.955299,42.061348,2004
5570453,Country,ALB,Europe,Male,17.016516,5.6820955,35.651268,2007
5570925,Country,ISL,Europe,Female,30.083742,9.0472536,59.472351,2015
5572376,Country,LVA,Europe,Both sexes,16.252256,12.455178,20.393831,2015
5573127,Country,KEN,Africa,Both sexes,13.242547,7.7774644,20.327913,2000
5575035,Country,MHL,Western Pacific,Female,31.950411,6.4595318,67.210205,2022
5575905,Country,DNK,Europe,Male,19.085724,14.126496,24.784996,2011
5576359,Country,VNM,Western Pacific,Both sexes,16.021688,10.504561,22.867292,2000
5579243,Country,SSD,Africa,Male,13.306871,2.7452826,36.030106,2022
5580243,Country,PNG,Western Pacific,Male,13.489347,7.0862293,21.690975,2006
5580913,Country,CZE,Europe,Female,24.118895,15.966148,33.430328,2020
5582337,Country,CIV,Africa,Both sexes,25.019941,16.498421,35.191975,2000
5583681,Country,COK,Western Pacific,Both sexes,44.607601,37.526833,51.82478,2008
5584218,Country,GAB,Africa,Male,18.568153,6.4254293,38.815765,2014
5584666,Country,COG,Africa,Both sexes,20.345779,9.1423712,36.085522,2005
5584817,Country,BIH,Europe,Male,12.598434,6.316916,20.960274,2007
5585002,Country,CHE,Europe,Both sexes,21.873554,14.998682,30.19426,2014
5586088,Country,ATG,Americas,Female,44.768341,12.682049,79.788818,2022
5587528,Country,LVA,Europe,Both sexes,14.938657,10.565783,19.974344,2020
5588095,Country,SLB,Western Pacific,Male,20.182308,13.586386,28.074772,2012
5588835,Country,BIH,Europe,Both sexes,19.168495,8.8369799,33.728119,2017
5588844,Country,CZE,Europe,Male,22.062605,16.640884,28.037369,2011
5590115,Country,MHL,Western Pacific,Male,23.937695,10.322423,41.456829,2012
5591119,Country,PRY,Americas,Female,38.257286,12.464209,69.601097,2020
5591326,Country,GRD,Americas,Male,27.285328,14.326455,43.654213,2018
5591523,Country,HRV,Europe,Male,12.242186,6.2721319,20.136261,2002
5591569,Country,PRI,Americas,Both sexes,37.432617,21.606873,54.82095,2011
5592436,Country,SLB,Western Pacific,Male,16.718752,9.6799622,25.774647,2016
5592624,Country,NOR,Europe,Both sexes,32.6199,24.424625,41.739326,2003
5592653,Country,BEN,Africa,Both sexes,17.435186,10.937361,25.054958,2018
5593080,Country,LSO,Africa,Female,9.5404778,4.5128856,16.509026,2011
5594909,Country,GUY,Americas,Both sexes,33.208195,24.085901,43.129234,2018
5595770,Country,LKA,South-East Asia,Female,42.454617,30.763239,54.230743,2020
5596611,Country,IRN,Eastern Mediterranean,Male,24.58017,17.321596,32.475574,2004
5597088,Region,EUR,,Female,27.435558,24.651442,30.259308,2007
5597789,Country,MDG,Africa,Male,14.784842,3.6401935,34.393356,2000
5598079,Country,LCA,Americas,Both sexes,21.22628,14.929197,28.36495,2019
5598990,Country,ARE,Eastern Mediterranean,Male,59.240688,47.897896,70.184456,2017
5599139,Country,URY,Americas,Male,29.37916,15.223186,45.424545,2017
5599243,Country,BHS,Americas,Male,28.567642,15.784499,44.308796,2005
5599574,Country,BTN,South-East Asia,Male,8.876421,4.2420444,15.376614,2022
5600622,Country,NIC,Americas,Male,32.294537,11.605683,60.337364,2020
5601101,Country,PRY,Americas,Male,26.034821,14.840968,39.271095,2010
5601155,Country,PNG,Western Pacific,Male,15.263031,7.485549,25.650702,2003
5602443,Country,LTU,Europe,Male,21.859438,17.098478,27.158161,2012
5602945,Country,BRB,Americas,Both sexes,44.032654,25.061825,63.406265,2022
5604371,Country,BEN,Africa,Male,14.465803,5.069592,27.883524,2001
5605046,Country,SUR,Americas,Male,32.13139,15.670854,52.152981,2002
5606388,Country,BTN,South-East Asia,Both sexes,9.9078541,5.9080482,14.987471,2022
5606748,Country,FSM,Western Pacific,Female,47.666458,30.148849,65.199326,2003
5607503,Country,POL,Europe,Male,35.954815,25.058449,47.764046,2022
5608240,Country,SWE,Europe,Female,18.259571,12.969812,24.421368,2011
5608609,Country,MWI,Africa,Female,9.6621628,6.1946068,14.096701,2009
5608786,Country,LBN,Eastern Mediterranean,Female,56.938267,40.530334,72.799568,2020
5609052,Country,KNA,Americas,Both sexes,37.789337,23.897352,51.806671,2013
5610389,Country,LKA,South-East Asia,Female,32.092033,24.964661,39.88958,2011
5610398,Country,TUV,Western Pacific,Female,35.940182,22.798904,49.951763,2014
5610418,Country,LTU,Europe,Male,23.131598,14.872066,33.13763,2000
5610599,Country,CRI,Americas,Both sexes,47.961517,38.058247,57.847565,2017
5611085,Region,EUR,,Male,22.736372,20.343527,25.211617,2012
5611733,Country,SVK,Europe,Both sexes,24.637552,18.375172,31.898081,2011
5611783,Country,ECU,Americas,Female,26.553015,6.9534273,55.536682,2000
5611964,Country,IND,South-East Asia,Male,24.961143,17.84798,33.162041,2006
5612644,Country,POL,Europe,Female,26.094601,14.660583,39.60775,2002
5612871,Country,RUS,Europe,Both sexes,18.106434,7.3420568,34.250824,2022
5612959,Country,LKA,South-East Asia,Female,29.989683,22.747465,38.065685,2009
5615221,Country,BGD,South-East Asia,Both sexes,21.529562,14.424747,29.476795,2001
5615918,Country,NLD,Europe,Male,11.059568,8.2228708,14.401258,2015
5616579,Country,SYC,Africa,Both sexes,22.096806,14.867375,30.441278,2001
5616724,Country,LTU,Europe,Male,22.893105,15.448078,31.524797,2002
5617550,Country,EST,Europe,Both sexes,14.72066,11.778471,18.064564,2014
5617660,Country,JOR,Eastern Mediterranean,Male,29.627472,21.08765,38.960819,2015
5619359,Country,WSM,Western Pacific,Female,42.287106,30.614624,54.722721,2004
5619976,Country,CHN,Western Pacific,Male,24.627516,19.823492,29.970905,2014
5620601,Region,EMR,,Both sexes,35.887043,33.039349,38.749626,2013
5621450,Country,LKA,South-East Asia,Both sexes,25.975603,21.376343,30.885759,2010
5621780,Country,SYR,Eastern Mediterranean,Male,29.554462,12.592999,52.136517,2009
5625059,Country,CPV,Africa,Male,21.029318,13.181886,30.40575,2018
5625479,Country,TJK,Europe,Both sexes,32.030373,23.438829,41.141567,2015
5627089,Country,MOZ,Africa,Male,6.8088241,2.7162147,13.454406,2001
5629161,Country,TZA,Africa,Female,8.3979063,4.0494947,14.772099,2010
5629572,Country,AFG,Eastern Mediterranean,Male,18.203911,10.312716,27.941221,2016
5630018,Country,BEN,Africa,Male,14.537586,5.4864254,27.247187,2002
5630171,Country,KAZ,Europe,Male,20.223352,11.577963,30.991026,2005
5630787,Country,KNA,Americas,Female,43.310211,23.061337,64.514214,2011
5631112,Country,HUN,Europe,Both sexes,28.778082,21.996145,36.192726,2021
5631510,Country,BLZ,Americas,Male,30.851946,13.903399,53.922844,2009
5634214,Country,NAM,Africa,Female,37.167545,22.881786,54.286194,2009
5634313,Country,CHL,Americas,Female,39.441334,30.114504,49.403572,2016
5634351,Country,TCD,Africa,Both sexes,22.477848,15.77404,30.301353,2004
5634474,Country,KWT,Eastern Mediterranean,Female,64.027061,45.642242,80.044395,2015
5635201,Country,AND,Europe,Both sexes,28.479269,15.380067,44.583141,2018
5635288,Country,MYS,Western Pacific,Both sexes,41.174881,34.902859,47.424667,2003
5635901,Country,MUS,Africa,Male,25.809944,18.137325,34.371216,2009
5636312,Country,CPV,Africa,Both sexes,24.722649,17.688395,32.552517,2007
5637280,Country,DNK,Europe,Male,25.209633,16.569376,35.145409,2001
5637470,Country,NZL,Western Pacific,Female,22.119835,16.583254,28.298908,2012
5638807,Country,MWI,Africa,Female,2.9393499,0.81072932,7.1202798,2022
5639793,Country,LBY,Eastern Mediterranean,Male,33.861732,24.55628,43.975605,2011
5640175,Country,JAM,Americas,Female,34.10532,19.77803,50.576878,2003
5640322,Country,YEM,Eastern Mediterranean,Male,18.563681,6.1378369,39.178776,2005
5640679,Country,ISL,Europe,Female,31.568857,10.934648,59.479691,2011
5641070,Country,GEO,Europe,Female,16.756237,9.297843,26.539431,2002
5642457,Country,COG,Africa,Both sexes,20.951107,9.0973711,37.982983,2003
5642562,Country,CHN,Western Pacific,Male,21.102459,14.614059,28.635624,2003
5643449,Country,PRK,South-East Asia,Male,20.432039,7.2070651,41.079777,2011
5643568,Country,BHR,Eastern Mediterranean,Both sexes,31.663984,15.363807,52.102058,2000
5643679,Country,LTU,Europe,Male,21.986719,17.225573,27.374168,2011
5644239,Country,KNA,Americas,Both sexes,31.999672,17.782034,48.003586,2000
5644312,Country,SLV,Americas,Male,29.393431,18.671135,41.531597,2014
5645279,Country,BRN,Western Pacific,Both sexes,31.242947,21.890396,41.343193,2018
5648507,Country,CAN,Americas,Both sexes,27.912075,20.405506,36.01767,2004
5649377,Country,COL,Americas,Male,26.842075,8.8030863,52.701015,2018
5650431,Country,BRN,Western Pacific,Female,35.786823,22.04269,51.430256,2018
5652315,Country,IDN,South-East Asia,Both sexes,15.22852,8.5368204,23.921452,2001
5652975,Country,GNQ,Africa,Both sexes,20.150503,8.518465,36.830601,2017
5653964,Country,CHN,Western Pacific,Both sexes,21.274679,18.248039,24.385929,2011
5658964,Country,COK,Western Pacific,Male,21.618254,14.418822,30.103767,2018
5659943,Country,SWE,Europe,Male,25.225492,16.489874,35.186172,2001
5659970,Country,COK,Western Pacific,Both sexes,40.019505,33.87326,46.336098,2011
5659988,Country,SYR,Eastern Mediterranean,Female,34.56329,10.283281,67.263618,2000
5660384,Country,NIC,Americas,Male,29.667479,13.084863,51.835423,2010
5661755,Country,PLW,Western Pacific,Both sexes,27.375477,18.881449,36.741344,2017
5662893,Country,BWA,Africa,Female,29.843918,20.680597,40.10873,2012
5663699,Country,MWI,Africa,Male,6.5739999,4.0918946,9.7797985,2008
5665000,Country,KHM,Western Pacific,Both sexes,13.180065,9.4131365,17.81246,2019
5666591,Country,UZB,Europe,Male,20.618393,14.013083,28.213961,2017
5667848,Country,TJK,Europe,Male,25.891457,14.021336,40.301609,2021
5670020,Country,SLE,Africa,Male,12.015502,5.9725614,19.988729,2006
5670130,Country,LAO,Western Pacific,Male,9.3430519,3.7747111,17.437986,2018
5670372,Country,PSE,Eastern Mediterranean,Both sexes,35.59536,28.722052,43.061253,2012
5671027,Country,KAZ,Europe,Female,16.740578,7.8106194,28.675047,2000
5672047,Country,KWT,Eastern Mediterranean,Female,61.771191,46.87212,75.864594,2006
5672640,Country,VCT,Americas,Both sexes,28.793884,20.025679,38.33725,2017
5672822,Country,MNG,Western Pacific,Female,16.731956,12.154757,22.220634,2012
5673003,Country,SOM,Eastern Mediterranean,Both sexes,19.148741,8.7946596,33.151173,2010
5673156,Country,DNK,Europe,Female,26.289612,16.656612,37.189461,2001
5673748,Country,BEN,Africa,Female,18.939009,8.1007175,33.420364,2005
5673888,Country,BEN,Africa,Female,19.39575,10.79806,30.338573,2016
5674415,Country,JAM,Americas,Female,33.522434,18.442327,51.425804,2002
5674738,Country,AUT,Europe,Male,25.592539,19.844706,31.509748,2009
5676318,Country,TGO,Africa,Both sexes,14.027887,10.172404,18.525196,2014
5677388,Country,MWI,Africa,Both sexes,6.7970448,4.8866653,9.2237043,2011
5678034,Country,MAR,Eastern Mediterranean,Female,27.592766,13.417676,45.451477,2005
5678226,Country,JOR,Eastern Mediterranean,Female,25.861486,18.944584,33.538368,2008
5678737,Country,ESP,Europe,Male,30.356384,24.468815,36.829018,2009
5680022,Country,TKM,Europe,Both sexes,14.56936,8.209445,22.46299,2009
5680495,Country,VNM,Western Pacific,Both sexes,24.203201,20.056309,28.699429,2014
5681017,World Bank Income Group,WB_HI,,Male,29.617443,26.167547,33.283951,2022
5681136,Country,ISL,Europe,Male,27.70923,10.936837,50.082798,2006
5684299,Country,GRC,Europe,Both sexes,31.428486,26.202133,37.082336,2008
5686068,Country,LBY,Eastern Mediterranean,Female,48.166546,37.334759,59.081398,2014
5686611,Country,MLT,Europe,Female,46.196564,32.727131,60.226685,2019
5687082,Country,ARG,Americas,Male,32.581989,17.956532,49.903084,2001
5687788,World Bank Income Group,WB_LI,,Male,13.788843,11.010049,17.297071,2017
5687907,Country,NIU,Western Pacific,Both sexes,9.5334892,5.4134779,15.289365,2014
5688045,Country,NZL,Western Pacific,Female,22.665241,16.860718,29.29813,2010
5688204,Country,BLR,Europe,Female,21.615112,5.3693132,49.102524,2000
5688345,Country,MRT,Africa,Male,37.813862,20.278093,56.960499,2014
5689820,Country,PRI,Americas,Both sexes,34.879639,18.623819,53.854042,2004
5689829,Country,MDA,Europe,Both sexes,12.839599,8.8928747,17.605276,2012
5692282,Country,BHR,Eastern Mediterranean,Male,30.165461,11.47471,54.720558,2002
5692922,Country,CRI,Americas,Male,39.873104,27.757322,53.060223,2017
5693729,Country,NZL,Western Pacific,Male,17.468214,11.135685,25.07748,2003
5694306,Country,CHN,Western Pacific,Both sexes,19.983002,15.067532,25.517485,2002
5694732,Country,HUN,Europe,Female,27.748102,20.543016,35.844601,2016
5695924,Country,GIN,Africa,Male,14.205302,4.0830574,32.768044,2016
5696802,Country,NZL,Western Pacific,Female,24.863281,15.691864,35.738476,2001
5697660,Country,IRQ,Eastern Mediterranean,Female,61.510246,41.135731,80.805298,2022
5697748,Country,PLW,Western Pacific,Both sexes,34.620255,20.833939,49.514652,2002
5698818,Country,CIV,Africa,Female,30.046436,17.836792,44.272224,2002
5699537,Country,CMR,Africa,Female,22.098299,5.0600286,49.03611,2017
5700292,Country,ZWE,Africa,Female,23.692101,13.732748,36.212097,2003
5700960,Country,EST,Europe,Both sexes,14.154962,11.073551,17.638651,2010
5701151,Country,BHS,Americas,Male,28.304634,18.041723,40.353283,2009
5701543,Country,VEN,Americas,Male,33.916359,16.731667,54.228264,2003
5701680,Country,PRI,Americas,Male,36.049866,14.390344,64.169624,2020
5702292,Region,EMR,,Both sexes,32.668922,29.786921,35.747684,2007
5704094,Country,PHL,Western Pacific,Both sexes,43.712662,32.653748,54.556198,2021
5704446,Country,BLR,Europe,Male,15.203354,7.7554793,25.345221,2008
5705070,Country,UKR,Europe,Both sexes,12.760069,7.4010506,19.529808,2022
5705478,Country,GAB,Africa,Female,28.306952,8.209199,57.441322,2002
5705575,World Bank Income Group,WB_LMI,,Male,26.564545,22.159994,31.172764,2014
5705837,Country,GAB,Africa,Both sexes,23.573151,11.697638,38.926826,2008
5705882,Country,MDG,Africa,Male,13.984035,4.1841154,30.721088,2004
5706265,Country,DZA,Africa,Female,33.521347,19.320089,49.645538,2010
5708218,Country,PSE,Eastern Mediterranean,Female,49.607796,28.766176,71.874069,2001
5708306,Country,YEM,Eastern Mediterranean,Male,22.808208,7.0796719,48.379044,2019
5709122,Region,AMR,,Female,32.467575,26.514217,38.806465,2002
5709425,Country,CHE,Europe,Both sexes,20.299212,12.988716,29.229052,2018
5710654,Country,BEL,Europe,Male,31.597815,26.044754,37.396614,2011
5710896,Country,TLS,South-East Asia,Both sexes,23.934874,13.661519,36.150253,2017
5713940,Country,BDI,Africa,Female,14.617867,1.9185933,39.641857,2020
5715102,Country,DMA,Americas,Both sexes,24.92277,16.43165,34.680931,2012
5715474,Country,TUN,Eastern Mediterranean,Male,23.28591,13.195584,35.510288,2010
5715575,Country,RWA,Africa,Both sexes,17.092424,10.085478,26.168186,2005
5716193,Country,COG,Africa,Both sexes,21.546421,8.8583307,39.618454,2001
5717468,Country,SOM,Eastern Mediterranean,Both sexes,20.593231,8.9686213,37.222366,2003
5717836,Country,JPN,Western Pacific,Female,47.788227,32.822166,62.995697,2020
5719163,Country,SOM,Eastern Mediterranean,Female,22.705568,5.8812141,49.088825,2016
5719598,Country,SOM,Eastern Mediterranean,Female,22.500183,4.628552,51.303246,2019
5720205,Country,SVN,Europe,Male,16.818209,11.709177,22.778467,2012
5720229,Country,PRT,Europe,Female,46.496258,34.43491,58.631771,2002
5720296,Country,SYR,Eastern Mediterranean,Both sexes,32.029163,16.768049,50.066025,2004
5720460,Country,PRI,Americas,Male,32.908459,15.10356,56.729717,2008
5721123,Country,KNA,Americas,Male,29.936495,15.887194,46.696934,2010
5723311,Country,IDN,South-East Asia,Female,15.798944,10.109423,22.771313,2014
5723709,Country,CHE,Europe,Female,26.844198,12.984532,44.300644,2007
5724460,Country,CHL,Americas,Female,34.253044,24.944349,44.333832,2011
5724551,Country,MNG,Western Pacific,Both sexes,11.910376,8.7763786,15.542274,2007
5725527,Country,PHL,Western Pacific,Female,23.622822,16.186867,32.358715,2006
5725546,Country,COK,Western Pacific,Male,48.908035,35.705372,62.378456,2003
5725817,Region,EMR,,Both sexes,33.750721,31.016735,36.506672,2009
5726058,Country,GRD,Americas,Both sexes,28.261152,18.155857,41.146038,2003
5726307,Country,BGD,South-East Asia,Both sexes,20.421829,16.011728,25.268135,2016
5726599,Country,BHS,Americas,Female,46.236286,34.665794,58.046852,2012
5727515,Country,HTI,Americas,Female,27.183428,6.8065577,58.061455,2002
5728640,Global,GLOBAL,,Both sexes,29.078617,27.193441,30.991734,2017
5728800,World Bank Income Group,WB_LMI,,Male,20.706894,16.661409,25.327248,2005
5732396,Country,RUS,Europe,Male,14.086143,7.6896348,22.939564,2012
5733760,Region,AMR,,Male,25.472713,20.049841,31.315746,2000
5735456,Country,ARG,Americas,Both sexes,34.489517,24.359529,45.643463,2004
5736320,Country,LVA,Europe,Both sexes,17.461351,13.397959,22.025745,2011
5739167,Country,COD,Africa,Female,18.594889,4.8439384,39.980171,2010
5739325,Country,BWA,Africa,Female,27.557051,14.488021,44.013508,2019
5740064,Country,PRI,Americas,Both sexes,41.552197,20.072006,64.282265,2022
5740440,Country,BRA,Americas,Both sexes,32.715969,24.969957,41.167557,2003
5741917,Country,ISR,Europe,Male,25.711515,9.4921427,50.69762,2016
5743508,Country,ISL,Europe,Both sexes,26.111633,10.366903,46.418922,2021
5743601,Region,AFR,,Male,17.356983,13.963503,21.979265,2006
5744150,Country,JAM,Americas,Male,28.9291,14.500523,46.330212,2016
5744711,Country,NRU,Western Pacific,Male,31.774162,21.243097,43.311615,2015
5746752,Country,NPL,South-East Asia,Both sexes,9.5654097,7.1235499,12.518832,2010
5746911,Country,VUT,Western Pacific,Male,8.6862593,4.319313,14.999372,2012
5747343,Country,PRY,Americas,Female,28.763109,17.090208,42.660702,2007
5749280,Country,SAU,Eastern Mediterranean,Both sexes,55.578011,50.084835,61.087971,2010
5749900,Country,FSM,Western Pacific,Male,27.209579,15.229377,41.487717,2015
5750177,Country,SAU,Eastern Mediterranean,Female,64.41407,56.429928,71.57856,2010
5750496,Country,COG,Africa,Male,14.321005,4.6240749,31.251106,2012
5751515,Country,AFG,Eastern Mediterranean,Female,45.13052,28.401131,61.976707,2021
5751906,Country,BGD,South-East Asia,Both sexes,21.076241,15.857794,26.906132,2006
5752113,Country,AFG,Eastern Mediterranean,Female,44.226509,28.306065,60.229713,2020
5752309,Country,FIN,Europe,Female,18.805786,13.461707,24.937014,2008
5752449,Country,SEN,Africa,Female,23.4058,13.776872,35.581524,2012
5752642,Country,WSM,Western Pacific,Male,25.119299,16.335049,35.308628,2003
5752752,Country,ZAF,Africa,Both sexes,45.067154,32.876377,58.111965,2021
5753361,Country,BLZ,Americas,Male,29.554611,12.192083,52.9884,2005
5753870,Country,SYC,Africa,Female,20.860764,13.346095,29.58416,2011
5754873,Country,PHL,Western Pacific,Male,28.871742,19.562773,39.609074,2017
5755216,Country,CHE,Europe,Both sexes,22.791008,15.582585,31.231901,2012
5757303,Country,BRN,Western Pacific,Female,35.382416,22.146496,50.271511,2017
5758378,Country,JPN,Western Pacific,Male,39.190136,26.050043,53.405167,2021
5759934,Country,DEU,Europe,Both sexes,18.926445,14.851115,23.54455,2004
5760199,Country,TUV,Western Pacific,Male,26.648417,13.88363,41.627346,2007
5760322,Country,CRI,Americas,Male,41.226379,25.501173,59.016602,2021
5761406,Country,LUX,Europe,Both sexes,18.269407,14.806204,22.147575,2014
5761521,Country,TZA,Africa,Female,6.9264941,3.640763,11.404464,2013
5762004,Country,MMR,South-East Asia,Female,23.539196,16.610363,31.585932,2010
5764266,Region,EUR,,Both sexes,25.122934,23.328138,26.957262,2009
5765019,World Bank Income Group,WB_LI,,Both sexes,18.448833,15.265229,22.061338,2003
5765037,World Bank Income Group,WB_LMI,,Male,27.992609,22.8965,33.327473,2016
5766415,Country,MYS,Western Pacific,Both sexes,40.061394,31.921297,48.578991,2020
5766474,Country,CMR,Africa,Both sexes,21.917702,10.402534,37.007278,2009
5767046,Country,ISR,Europe,Both sexes,34.561123,16.953403,55.447269,2000
5768295,Country,VEN,Americas,Both sexes,39.872017,28.000195,52.421558,2008
5769741,Region,WPR,,Female,22.84447,19.23739,26.80453,2016
5770327,Country,YEM,Eastern Mediterranean,Both sexes,23.774137,11.441175,39.784779,2009
5771809,Country,BRN,Western Pacific,Both sexes,28.636669,19.660553,38.364475,2009
5772262,Country,ESP,Europe,Female,43.919437,32.292427,56.204914,2001
5772475,Country,CZE,Europe,Male,22.106474,16.18712,28.622759,2008
5773392,Country,MUS,Africa,Both sexes,28.836771,22.655996,35.806717,2016
5773443,Country,MYS,Western Pacific,Male,36.768799,30.349794,43.467159,2007
5773514,World Bank Income Group,WB_UMI,,Male,21.298643,16.899065,26.456902,2002
5775488,Country,GAB,Africa,Female,25.971436,8.1934366,52.291958,2012
5775771,Country,MDA,Europe,Male,14.078013,4.8138499,29.054113,2000
5776385,Country,VCT,Americas,Both sexes,27.148417,19.514744,35.701828,2011
5777349,Country,MEX,Americas,Female,27.220938,21.599382,33.159084,2013
5777398,Country,MLI,Africa,Male,31.502211,15.836477,50.385422,2005
5778502,Region,SEAR,,Both sexes,25.87852,21.36212,30.78034,2005
5779564,Country,COL,Americas,Male,22.37813,7.314805,46.016251,2003
5781848,Country,USA,Americas,Both sexes,31.310886,26.658556,36.137672,2007
5785327,Region,EMR,,Both sexes,34.809082,32.04884,37.475773,2011
5786863,Country,LKA,South-East Asia,Both sexes,31.372837,25.54351,37.213322,2016
5789038,Country,EST,Europe,Both sexes,14.001905,10.843907,17.531054,2009
5789548,Country,LKA,South-East Asia,Female,21.686556,12.344768,33.434959,2000
5789755,Country,TON,Western Pacific,Male,23.099409,15.480271,31.944366,2016
5790189,Country,ERI,Africa,Female,16.1147,7.1259747,28.632513,2015
5790331,Country,VNM,Western Pacific,Female,23.864973,17.977087,30.48468,2010
5791878,Country,BLR,Europe,Male,15.243936,7.3394938,26.109106,2007
5793537,Country,AUT,Europe,Male,20.391293,15.262959,26.378807,2020
5793878,Country,ISR,Europe,Female,34.539589,13.152896,61.542374,2009
5794067,Country,SAU,Eastern Mediterranean,Male,50.556721,36.542381,64.411613,2001
5795156,Country,AUT,Europe,Female,27.703947,21.773878,34.250355,2011
5795943,Country,AGO,Africa,Female,21.41258,5.3268661,47.498833,2015
5796143,Country,KGZ,Europe,Both sexes,16.964371,8.5459623,28.802568,2002
5797659,Country,LUX,Europe,Female,25.144213,18.273094,32.719669,2006
5798358,Country,ALB,Europe,Male,21.025494,5.8072248,47.068546,2021
5798625,Country,PHL,Western Pacific,Female,34.239082,26.293013,42.627651,2012
5800597,Country,YEM,Eastern Mediterranean,Both sexes,23.442245,11.334175,39.475529,2008
5801059,Region,WPR,,Female,20.94122,16.42426,26.00533,2005
